generation_id,operation_id,every_km,every_months,source
404,32,,24,template_premium_passenger
405,1,10000,12,template_premium_crossover
405,2,40000,48,template_premium_crossover
405,4,80000,48,template_premium_crossover
405,5,40000,24,template_premium_crossover
405,6,80000,60,template_premium_crossover
405,7,60000,60,template_premium_crossover
405,9,10000,12,template_premium_crossover
405,10,20000,24,template_premium_crossover
405,11,10000,12,template_premium_crossover
405,12,40000,48,template_premium_crossover
405,13,40000,,template_premium_crossover
405,14,60000,,template_premium_crossover
405,15,80000,,template_premium_crossover
405,16,100000,,template_premium_crossover
405,19,80000,60,template_premium_crossover
405,20,60000,,template_premium_crossover
405,21,40000,48,template_premium_crossover
405,23,,36,template_premium_crossover
405,25,,12,template_premium_crossover
405,26,,12,template_premium_crossover
405,28,10000,12,template_premium_crossover
405,29,30000,,template_premium_crossover
405,30,15000,,template_premium_crossover
405,31,,6,template_premium_crossover
405,32,,24,template_premium_crossover
406,1,10000,12,template_premium_crossover
406,2,40000,48,template_premium_crossover
406,4,80000,48,template_premium_crossover
406,5,40000,24,template_premium_crossover
406,6,80000,60,template_premium_crossover
406,7,60000,60,template_premium_crossover
406,9,10000,12,template_premium_crossover
406,10,20000,24,template_premium_crossover
406,11,10000,12,template_premium_crossover
406,12,40000,48,template_premium_crossover
406,13,40000,,template_premium_crossover
406,14,60000,,template_premium_crossover
406,15,80000,,template_premium_crossover
406,16,100000,,template_premium_crossover
406,19,80000,60,template_premium_crossover
406,20,60000,,template_premium_crossover
406,21,40000,48,template_premium_crossover
406,23,,36,template_premium_crossover
406,25,,12,template_premium_crossover
406,26,,12,template_premium_crossover
406,28,10000,12,template_premium_crossover
406,29,30000,,template_premium_crossover
406,30,15000,,template_premium_crossover
406,31,,6,template_premium_crossover
406,32,,24,template_premium_crossover
407,1,10000,12,template_premium_crossover
407,2,40000,48,template_premium_crossover
407,4,80000,48,template_premium_crossover
407,5,40000,24,template_premium_crossover
407,6,80000,60,template_premium_crossover
407,7,60000,60,template_premium_crossover
407,9,10000,12,template_premium_crossover
407,10,20000,24,template_premium_crossover
407,11,10000,12,template_premium_crossover
407,12,40000,48,template_premium_crossover
407,13,40000,,template_premium_crossover
407,14,60000,,template_premium_crossover
407,15,80000,,template_premium_crossover
407,16,100000,,template_premium_crossover
407,19,80000,60,template_premium_crossover
407,20,60000,,template_premium_crossover
407,21,40000,48,template_premium_crossover
407,23,,36,template_premium_crossover
407,25,,12,template_premium_crossover
407,26,,12,template_premium_crossover
407,28,10000,12,template_premium_crossover
407,29,30000,,template_premium_crossover
407,30,15000,,template_premium_crossover
407,31,,6,template_premium_crossover
407,32,,24,template_premium_crossover
408,1,10000,12,template_premium_crossover
408,2,40000,48,template_premium_crossover
408,4,80000,48,template_premium_crossover
408,5,40000,24,template_premium_crossover
408,6,80000,60,template_premium_crossover
408,7,60000,60,template_premium_crossover
408,9,10000,12,template_premium_crossover
408,10,20000,24,template_premium_crossover
408,11,10000,12,template_premium_crossover
408,12,40000,48,template_premium_crossover
408,13,40000,,template_premium_crossover
408,14,60000,,template_premium_crossover
408,15,80000,,template_premium_crossover
408,16,100000,,template_premium_crossover
408,19,80000,60,template_premium_crossover
408,20,60000,,template_premium_crossover
408,21,40000,48,template_premium_crossover
408,23,,36,template_premium_crossover
408,25,,12,template_premium_crossover
408,26,,12,template_premium_crossover
408,28,10000,12,template_premium_crossover
408,29,30000,,template_premium_crossover
408,30,15000,,template_premium_crossover
408,31,,6,template_premium_crossover
408,32,,24,template_premium_crossover
409,1,10000,12,template_premium_crossover
409,2,40000,48,template_premium_crossover
409,4,80000,48,template_premium_crossover
409,5,40000,24,template_premium_crossover
409,6,80000,60,template_premium_crossover
409,7,60000,60,template_premium_crossover
409,9,10000,12,template_premium_crossover
409,10,20000,24,template_premium_crossover
409,11,10000,12,template_premium_crossover
409,12,40000,48,template_premium_crossover
409,13,40000,,template_premium_crossover
409,14,60000,,template_premium_crossover
409,15,80000,,template_premium_crossover
409,16,100000,,template_premium_crossover
409,19,80000,60,template_premium_crossover
409,20,60000,,template_premium_crossover
409,21,40000,48,template_premium_crossover
409,23,,36,template_premium_crossover
409,25,,12,template_premium_crossover
409,26,,12,template_premium_crossover
409,28,10000,12,template_premium_crossover
409,29,30000,,template_premium_crossover
409,30,15000,,template_premium_crossover
409,31,,6,template_premium_crossover
409,32,,24,template_premium_crossover
410,1,10000,12,template_premium_crossover
410,2,40000,48,template_premium_crossover
410,4,80000,48,template_premium_crossover
410,5,40000,24,template_premium_crossover
410,6,80000,60,template_premium_crossover
410,7,60000,60,template_premium_crossover
410,9,10000,12,template_premium_crossover
410,10,20000,24,template_premium_crossover
410,11,10000,12,template_premium_crossover
410,12,40000,48,template_premium_crossover
410,13,40000,,template_premium_crossover
410,14,60000,,template_premium_crossover
410,15,80000,,template_premium_crossover
410,16,100000,,template_premium_crossover
410,19,80000,60,template_premium_crossover
410,20,60000,,template_premium_crossover
410,21,40000,48,template_premium_crossover
410,23,,36,template_premium_crossover
410,25,,12,template_premium_crossover
410,26,,12,template_premium_crossover
410,28,10000,12,template_premium_crossover
410,29,30000,,template_premium_crossover
410,30,15000,,template_premium_crossover
410,31,,6,template_premium_crossover
410,32,,24,template_premium_crossover
411,1,10000,12,template_suv_premium
411,2,40000,48,template_suv_premium
411,4,80000,48,template_suv_premium
411,5,40000,24,template_suv_premium
411,6,80000,60,template_suv_premium
411,7,60000,60,template_suv_premium
411,9,10000,12,template_suv_premium
411,10,20000,24,template_suv_premium
411,11,10000,12,template_suv_premium
411,12,40000,48,template_suv_premium
411,13,40000,,template_suv_premium
411,14,60000,,template_suv_premium
411,15,80000,,template_suv_premium
411,16,100000,,template_suv_premium
411,19,80000,60,template_suv_premium
411,20,60000,,template_suv_premium
411,21,40000,48,template_suv_premium
411,23,,36,template_suv_premium
411,25,,12,template_suv_premium
411,26,,12,template_suv_premium
411,28,10000,12,template_suv_premium
411,29,30000,,template_suv_premium
411,30,15000,,template_suv_premium
411,31,,6,template_suv_premium
411,32,,24,template_suv_premium
412,1,10000,12,template_premium_passenger
412,2,40000,48,template_premium_passenger
412,4,80000,48,template_premium_passenger
412,5,40000,24,template_premium_passenger
412,6,80000,60,template_premium_passenger
412,7,80000,60,template_premium_passenger
412,9,10000,12,template_premium_passenger
412,10,20000,24,template_premium_passenger
412,11,10000,12,template_premium_passenger
412,12,40000,48,template_premium_passenger
412,13,40000,,template_premium_passenger
412,14,60000,,template_premium_passenger
412,15,80000,,template_premium_passenger
412,16,100000,,template_premium_passenger
412,19,80000,60,template_premium_passenger
412,20,60000,,template_premium_passenger
412,21,40000,48,template_premium_passenger
412,23,,36,template_premium_passenger
412,25,,12,template_premium_passenger
412,26,,12,template_premium_passenger
412,28,10000,12,template_premium_passenger
412,29,40000,,template_premium_passenger
412,30,15000,,template_premium_passenger
412,31,,6,template_premium_passenger
412,32,,24,template_premium_passenger
413,1,10000,12,template_premium_passenger
413,2,40000,48,template_premium_passenger
413,4,80000,48,template_premium_passenger
413,5,40000,24,template_premium_passenger
413,6,80000,60,template_premium_passenger
413,7,80000,60,template_premium_passenger
413,9,10000,12,template_premium_passenger
413,10,20000,24,template_premium_passenger
413,11,10000,12,template_premium_passenger
413,12,40000,48,template_premium_passenger
413,13,40000,,template_premium_passenger
413,14,60000,,template_premium_passenger
413,15,80000,,template_premium_passenger
413,16,100000,,template_premium_passenger
413,19,80000,60,template_premium_passenger
413,20,60000,,template_premium_passenger
413,21,40000,48,template_premium_passenger
413,23,,36,template_premium_passenger
413,25,,12,template_premium_passenger
413,26,,12,template_premium_passenger
413,28,10000,12,template_premium_passenger
413,29,40000,,template_premium_passenger
413,30,15000,,template_premium_passenger
413,31,,6,template_premium_passenger
413,32,,24,template_premium_passenger
414,1,10000,12,template_premium_crossover
414,2,40000,48,template_premium_crossover
414,4,80000,48,template_premium_crossover
414,5,40000,24,template_premium_crossover
414,6,80000,60,template_premium_crossover
414,7,60000,60,template_premium_crossover
414,9,10000,12,template_premium_crossover
414,10,20000,24,template_premium_crossover
414,11,10000,12,template_premium_crossover
414,12,40000,48,template_premium_crossover
414,13,40000,,template_premium_crossover
414,14,60000,,template_premium_crossover
414,15,80000,,template_premium_crossover
414,16,100000,,template_premium_crossover
414,19,80000,60,template_premium_crossover
414,20,60000,,template_premium_crossover
414,21,40000,48,template_premium_crossover
414,23,,36,template_premium_crossover
414,25,,12,template_premium_crossover
414,26,,12,template_premium_crossover
414,28,10000,12,template_premium_crossover
414,29,30000,,template_premium_crossover
414,30,15000,,template_premium_crossover
414,31,,6,template_premium_crossover
414,32,,24,template_premium_crossover
415,1,10000,12,template_premium_crossover
415,2,40000,48,template_premium_crossover
415,4,80000,48,template_premium_crossover
415,5,40000,24,template_premium_crossover
415,6,80000,60,template_premium_crossover
415,7,60000,60,template_premium_crossover
415,9,10000,12,template_premium_crossover
415,10,20000,24,template_premium_crossover
415,11,10000,12,template_premium_crossover
415,12,40000,48,template_premium_crossover
415,13,40000,,template_premium_crossover
415,14,60000,,template_premium_crossover
415,15,80000,,template_premium_crossover
415,16,100000,,template_premium_crossover
415,19,80000,60,template_premium_crossover
415,20,60000,,template_premium_crossover
415,21,40000,48,template_premium_crossover
415,23,,36,template_premium_crossover
415,25,,12,template_premium_crossover
415,26,,12,template_premium_crossover
415,28,10000,12,template_premium_crossover
415,29,30000,,template_premium_crossover
415,30,15000,,template_premium_crossover
415,31,,6,template_premium_crossover
415,32,,24,template_premium_crossover
416,2,40000,48,template_premium_crossover+ev_override
416,4,80000,48,template_premium_crossover+ev_override
416,5,40000,24,template_premium_crossover+ev_override
416,6,80000,60,template_premium_crossover+ev_override
416,7,60000,60,template_premium_crossover+ev_override
416,10,20000,24,template_premium_crossover+ev_override
416,11,10000,12,template_premium_crossover+ev_override
416,13,40000,,template_premium_crossover+ev_override
416,14,60000,,template_premium_crossover+ev_override
416,15,80000,,template_premium_crossover+ev_override
416,16,100000,,template_premium_crossover+ev_override
416,23,,36,template_premium_crossover+ev_override
416,25,,12,template_premium_crossover+ev_override
416,26,,12,template_premium_crossover+ev_override
416,28,10000,12,template_premium_crossover+ev_override
416,29,30000,,template_premium_crossover+ev_override
416,30,15000,,template_premium_crossover+ev_override
416,31,,6,template_premium_crossover+ev_override
416,32,,24,template_premium_crossover+ev_override
